HOUSEID,PT,FSA,EVALTYPE,ENTRYDATE,AuditYear,TYPEOFHOUSE,FLOORAREA,STOREYS,YEARBUILT,FNDTYPE,NUMDWELLINGUNITS,AIR50P,EGHDESHTLOSS,PeakLoad_kW,EGHFURNACEAEC,HeatEnergy_kWh,EGHFCONTOTAL,TotalEnergy_kWh,HeatElectricity_kWh,HeatNaturalGas_kWh,HeatOil_kWh,HeatPropane_kWh,HeatWood_kWh,AHRI,HPSOURCE,HPEquipType,HPCAP,CCASHP,CCASHPCAP,COP,CCASHPCOP,CCASHPHSPF2,CCASHPSEER2,CCASHPCAPACITYMAINTENANCE,ASHPHSPF2,ASHPSEER2,HPESTAR,AIRCONDTYPE,AIRCOP,FURNACETYPE,FURNACEFUEL,SUPPHTGTYPE1,SUPPHTGFUEL1,Cert_Resolved,Cert_Brand,Cert_Model,Cert_IndoorModel,Cert_Cap47_btuh,Cert_Cap17_btuh,Cert_Cap5_btuh,Cert_COP5,Cert_HSPF2,Cert_SEER2,Cert_ColdClimate,Cert_Cap47_kW,Cert_Cap5_kW,SizingRatio_47F,SizingRatio_5F
5417436,SK,S7J,E,2025-09-01,2025,Single Detached,187.9,One storey,1970,B1,1,2.0726,8273.1,8.273,18857.1,5238.1,73285.6,20357.3,5238.1,3571.1,0.0,0.0,0.0,211644150,Air,,7173.8,T,7.03,3.08,1.8,,,90.0,,,,Central split system,3.19,Condensing furnace,Natural Gas,,,Yes,GREE,GUD36W/A-D(U),GCAT24*/NAA,24000,19600,21600,1.80,8.5,15.2,Yes,7.034,6.33,0.85,0.765
5432067,SK,S7L,E,2025-11-01,2025,Single Detached,144.5,One storey,1973,B1,1,2.4244,7968.3,7.968,8388.9,2330.3,80742.1,22428.5,2330.3,4825.3,0.0,0.0,0.0,210039089,Air,Central split system,4982.2,F,0.0,4.418,0.0,0.0,0.0,0.0,7.5,14.3,ESTAR,Central split system,3.146,Condensing furnace,Natural Gas,,,Yes,LENNOX,ML17XP1-018-230A**,C35-30A+TDR+TXV,17600,10800,8000,1.90,7.5,14.3,No,5.158,2.345,0.647,0.294
5432804,SK,S6V,E,2025-10-01,2025,Single Detached,105.1,One storey,1957,B1,1,4.4363,12330.4,12.33,7024.5,1951.3,146465.5,40685.2,1951.4,23596.3,0.0,0.0,0.0,210727629,Air,Ductless Mini- or Multi-split system,3516.9,F,0.0,4.903,0.0,0.0,0.0,0.0,8.5,17.0,ESTAR,Ductless Mini- or Multi-split system,3.471,Furnace with continuous pilot,Natural Gas,,,Yes,COSTWAY,FP10293US-12WH,FP10293US-22WH,12000,6700,2400,2.08,8.5,17,No,3.517,0.703,0.285,0.057
5433326,SK,S0J,E,2025-08-01,2025,Single Detached,212.2,One storey,1981,B1,1,2.4252,12710.1,12.71,53750.2,14930.7,101264.1,28129.1,14930.7,0.0,0.0,0.0,0.0,213732656,Air,,23873.6,T,10.55,3.42,2.0,,,102.0,,,ESTAR,Mini-split ductless,2.93,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Wood fireplace,Mixed Wood,Yes,SENVILLE,SENA-36HF-MOB,,36000,27400,37000,2.00,10.9,22.4,Yes,10.551,10.844,0.83,0.853
5438286,SK,S7M,E,2025-11-01,2025,Single Detached,222.2,Two storeys,1950,B1;B2;C1;F1,1,4.578,17507.8,17.508,43480.7,12078.1,113436.1,31510.3,12078.2,6960.1,0.0,0.0,0.0,211644151,Air,Coils Only,17013.4,T,10.55,3.02,1.8,7.0,15.2,72.0,0.0,0.0,,Coils Only,2.79,Condensing furnace,Natural Gas,,,Yes,GREE,GUD36W/A-D(U),GCAT36*/NAA,36000,23200,26000,1.80,8.5,15.2,Yes,10.551,7.62,0.603,0.435
5439702,SK,S7K,E,2025-12-01,2025,Single Detached,111.6,Two storeys,1925,B1;C1;F1,1,8.0441,15892.0,15.892,33000.9,9167.0,109059.5,30294.5,9167.0,5267.5,0.0,0.0,0.0,212361759,Air,Central split system,13141.9,T,7.33,3.35,1.95,7.7,16.5,80.0,0.0,0.0,,Central split system,3.2,Condensing furnace,Natural Gas,Toe-space heaters,Electricity,Yes,MOOVAIR,DMA24HOS20230E7,CUB24HAC20BWT7A,25000,21000,20000,1.95,9.5,16.5,Yes,7.327,5.861,0.461,0.369
5447097,SK,S7M,E,2025-12-01,2025,Single Detached,156.1,Two storeys,1946,B1,1,0.7658,4029.9,4.03,5942.8,1650.8,60095.1,16693.2,1650.8,932.2,0.0,0.0,0.0,212361758,Air,,9205.7,T,5.57,3.3,2.2,,,78.0,,,,Central split system,3.07,Condensing furnace,Natural Gas,,,Yes,MOOVAIR,DMA18HOS20230E7,CUB24HAC20BWT7A,19000,14700,15000,2.20,9.5,16.1,Yes,5.568,4.396,1.382,1.091
5448821,SK,S7H,E,2025-06-01,2025,Single Detached,185.9,Split level,1958,B1;B2;P1,1,5.4144,37325.6,37.326,28725.7,7979.4,301926.9,83869.3,7979.5,60822.7,0.0,0.0,0.0,212981712,Air,,7735.3,T,7.68,3.61,1.96,,,90.0,,,,Central split system,3.21,Condensing furnace,Natural Gas,,,Yes,CARRIER,38MURAQ24AB3*,CAP**3017AL*,25800,18900,24000,2.00,8.5,16.5,No,7.561,7.034,0.203,0.188
5455301,SK,S7N,E,2025-06-01,2025,Single Detached,279.4,Two storeys,1990,B1;B2,1,2.8414,16171.0,16.171,26510.1,7364.0,111509.1,30975.0,7363.9,8956.5,0.0,0.0,0.0,211799235,Air,Central split system,11785.0,F,0.0,4.612,0.0,0.0,0.0,0.0,7.9,20.0,ESTAR,Central split system,3.831,Condensing furnace,Natural Gas,,,Yes,LENNOX,EL22XPV-036-230A**,C35-48C+TDR+TXV,33800,22400,18600,2.24,9,20,No,9.906,5.451,0.613,0.337
5459773,SK,S9V,E,2025-10-01,2025,Single Detached,223.5,One storey,2005,B1,1,3.0271,11022.0,11.022,15185.8,4218.3,95636.3,26565.9,4218.4,6677.3,0.0,0.0,0.0,214624039,Air,Central split system,10140.3,F,0.0,4.563,0.0,0.0,0.0,0.0,7.8,14.2,ESTAR,Central split system,3.134,Induced draft fan furnace,Natural Gas,,,Yes,LENNOX,ML17XP1-036-230A**,CK40CT-36B-0*+TDR,34600,22600,17800,2.06,7.8,14.7,No,10.14,5.217,0.92,0.473
1070608,SK,S7J,E,2025-11-01,2025,Single Detached,254.8,One storey,1980,B1,1,3.0439,11426.4,11.426,14175.0,3937.5,104141.3,28928.4,3937.5,9380.9,0.0,0.0,0.0,215434179,Air,Central split system,10300.6,T,10.26,3.14,2.0,6.8,18.5,81.0,0.0,0.0,ESTAR,Central split system,3.08,Condensing furnace,Natural Gas,Wood fireplace,Mixed Wood,Yes,AMANA,AZV7SA3610A*,CA*EA4830*3A*,35000,22000,28400,2.00,8.5,18.5,Yes,10.257,8.323,0.898,0.728
5489140,SK,S7S,E,2025-06-01,2025,Single Detached,179.9,One storey,1996,B1,1,3.8508,12041.2,12.041,29631.0,8230.9,98695.9,27415.7,8230.9,3474.2,0.0,0.0,0.0,206249117,Air,Central split system,18619.9,T,10.26,3.0,1.8,7.0,16.0,80.0,0.0,0.0,,Central split system,2.93,Condensing furnace,Natural Gas,Fireplace with spark ignit. (sealed),Natural Gas,Yes,GREE,GUD36W/A-D(U),GUD36AH2/A-D(U),35000,29000,28000,1.80,9,16,Yes,10.257,8.206,0.852,0.681
5497725,SK,S0K,E,2025-08-01,2025,Single Detached,194.5,One storey,1976,B1,1,3.2086,12002.2,12.002,14917.6,4143.8,101205.1,28112.8,4143.9,8056.7,0.0,0.0,0.0,211239921,Air,Central single package system,7209.5,T,7.21,2.998,1.8,0.0,0.0,83.0,0.0,0.0,ESTAR,Central single package system,2.578,Condensing furnace,Natural Gas,,,Yes,CARRIER,38MURAQ24AB3*,CAP**3717AL*,25600,18900,21400,1.80,8.5,16.5,No,7.503,6.272,0.625,0.523
5499788,SK,S7H,E,2025-10-01,2025,Single Detached,199.7,One storey,1978,B1;B2,1,2.4808,11101.6,11.102,28189.7,7830.5,92398.2,25666.4,7830.6,3977.8,0.0,0.0,0.0,213369235,Air,Coils Only,9996.4,T,9.09,3.1,1.8,6.6,15.2,80.0,0.0,0.0,ESTAR,Coils Only,2.56,Condensing furnace,Natural Gas,,,Yes,JANITROL,,,,,,,,15.2,,,,,
5504379,SK,S0G,E,2025-11-01,2025,Single Detached,170.9,One storey,1984,B1,1,2.9746,10075.0,10.075,11706.8,3251.9,77305.2,21473.8,3252.0,5970.9,0.0,0.0,0.0,214505208,Air,Central split system,6740.6,T,6.74,4.175,2.0,7.0,17.0,70.0,7.0,17.0,ESTAR,Central split system,3.471,Condensing furnace,Natural Gas,,,Yes,DAIKIN,DZ6VSA241EA*,CA*EA2422*4B*,23000,16000,16100,2.00,8.6,17,Yes,6.741,4.718,0.669,0.468
5509165,SK,S7K,E,2025-09-01,2025,Single Detached,192.1,Split entry/Raised base.,1978,B1;P1,1,4.0528,10807.1,10.807,24679.4,6855.4,94941.0,26372.7,6855.3,4085.3,0.0,0.0,0.0,212361759,Air,Central single package system,13141.9,T,7.33,3.35,1.95,7.7,16.5,80.0,0.0,0.0,,Central single package system,3.2,Condensing furnace,Natural Gas,Wood fireplace,Mixed Wood,Yes,MOOVAIR,DMA24HOS20230E7,CUB24HAC20BWT7A,25000,21000,20000,1.95,9.5,16.5,Yes,7.327,5.861,0.678,0.542
5519192,SK,S7N,N,2025-04-01,2025,Single Detached,380.3,Two storeys,2024,B1,1,1.3818,11350.5,11.35,13523.2,3756.5,71069.5,19741.7,3756.4,7390.9,0.0,0.0,0.0,214075515,Air,Central split system,6623.4,T,6.62,4.563,2.0,7.8,18.0,74.0,7.8,18.0,ESTAR,Central split system,3.591,Condensing furnace,Natural Gas,Wood fireplace,Mixed Wood,Yes,RHEEM,RD17AZ24AJ3N,RCFZ2417MTANM,24000,19000,16900,2.00,9.5,18,Yes,7.034,4.953,0.62,0.436
5540680,SK,S0A,E,2025-11-01,2025,Single Detached,251.6,One storey,1961,B1;B2;C1;F1,1,3.0256,17565.7,17.566,16822.1,4672.8,132032.6,36676.0,4672.8,16843.5,0.0,0.0,0.0,214606573,Air,Central split system,9378.3,T,9.38,4.903,2.0,8.5,15.2,72.0,8.5,15.2,ESTAR,Central split system,3.255,Condensing furnace,Natural Gas,Wood fireplace,Mixed Wood,Yes,YORK,HH836E2S11,CTF36B5CDS1,32000,27800,23200,2.00,8.5,15.2,Yes,9.378,6.799,0.534,0.387
5542165,SK,S0G,D,2025-06-01,2025,Single Detached,293.8,One storey,1980,B1;P1;P2,1,2.9779,12005.0,12.005,37577.2,10438.2,82174.3,22826.4,10438.1,0.0,0.0,0.0,0.0,8071537,Air,Ductless Mini- or Multi-split system,16968.2,T,10.67,3.46,1.95,6.7,19.0,69.0,0.0,0.0,,Ductless Mini- or Multi-split system,2.72,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Wood fireplace,Mixed Wood,Yes,FUJITSU,AOU36RLXFZ1,,36000,21400,22600,1.82,9,19,No,10.551,6.623,0.879,0.552
5544196,SK,S7K,E,2025-07-01,2025,Single Detached,204.1,Split level,1979,B1;B2;P1,1,3.5212,12083.8,12.084,28211.6,7836.6,97563.2,27101.1,7836.7,3910.0,0.0,0.0,0.0,212361759,Air,Central split system,12184.1,T,7.33,3.19,1.95,0.0,0.0,80.0,0.0,0.0,,Central split system,3.2,Condensing furnace,Natural Gas,Wood fireplace,Mixed Wood,Yes,MOOVAIR,DMA24HOS20230E7,CUB24HAC20BWT7A,25000,21000,20000,1.95,9.5,16.5,Yes,7.327,5.861,0.606,0.485
5537909,SK,S0J,E,2025-09-01,2025,Single Detached,288.1,Two storeys,1992,B1;B2,1,2.2555,18722.4,18.722,83001.0,23056.0,130036.6,36121.6,23056.0,0.0,0.0,0.0,0.0,215735317,Air,Ductless Mini- or Multi-split system,23702.7,T,10.55,3.6,2.0,8.5,23.0,100.0,0.0,0.0,ESTAR,Ductless Mini- or Multi-split system,3.15,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Other (describe),Mixed Wood,Yes,SENVILLE,SENA-36HF-MOA,,36000,38000,36000,2.00,10.7,23,Yes,10.551,10.551,0.564,0.564
5554281,SK,S0G,N,2025-07-01,2025,Apartment,1838.3,Three storeys,2025,B1,12,0.67,31409.6,31.41,95353.8,26487.4,433758.4,120489.4,26487.4,0.0,0.0,0.0,0.0,208447824,Air,Ductless Mini- or Multi-split system,63914.4,T,3.52,3.04,1.81,6.9,0.0,67.0,0.0,0.0,,Ductless Mini- or Multi-split system,2.56,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,Yes,CARRIER,38MHRCQ12AA3,40MHHAQ12XA3,12000,7000,8000,1.79,9.2,21.4,No,3.517,2.345,0.112,0.075
5554281,SK,S0G,P,2025-07-01,2025,Apartment,1838.3,Three storeys,2025,B1,12,1.5,39658.1,39.658,124775.0,34660.0,460623.7,127952.1,34660.0,0.0,0.0,0.0,0.0,208447824,Air,Ductless Mini- or Multi-split system,63914.4,T,3.52,3.04,1.81,6.9,0.0,67.0,0.0,0.0,,Ductless Mini- or Multi-split system,2.56,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,Yes,CARRIER,38MHRCQ12AA3,40MHHAQ12XA3,12000,7000,8000,1.79,9.2,21.4,No,3.517,2.345,0.089,0.059
5554302,SK,S0G,N,2025-07-01,2025,Apartment,1838.3,Three storeys,2025,B1,12,0.73,32550.3,32.55,99914.6,27754.3,437730.9,121592.9,27754.4,0.0,0.0,0.0,0.0,208447824,Air,Ductless Mini- or Multi-split system,63914.4,T,3.52,3.04,1.81,6.9,0.0,67.0,0.0,0.0,,Ductless Mini- or Multi-split system,2.56,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,Yes,CARRIER,38MHRCQ12AA3,40MHHAQ12XA3,12000,7000,8000,1.79,9.2,21.4,No,3.517,2.345,0.108,0.072
5554302,SK,S0G,P,2025-07-01,2025,Apartment,1838.3,Three storeys,2025,B1,12,1.5,39658.1,39.658,124775.0,34660.0,460623.7,127952.1,34660.0,0.0,0.0,0.0,0.0,208447824,Air,Ductless Mini- or Multi-split system,63914.4,T,3.52,3.04,1.81,6.9,0.0,67.0,0.0,0.0,,Ductless Mini- or Multi-split system,2.56,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,Yes,CARRIER,38MHRCQ12AA3,40MHHAQ12XA3,12000,7000,8000,1.79,9.2,21.4,No,3.517,2.345,0.089,0.059
5555773,SK,S7N,N,2025-08-01,2025,Single Detached,394.7,Two storeys,2025,B1,1,0.8348,9876.5,9.876,11471.2,3186.5,66436.5,18454.7,3186.4,7408.4,0.0,0.0,0.0,214075515,Air,Central split system,6623.4,T,6.62,4.563,2.0,7.8,18.0,74.0,7.8,18.0,ESTAR,Central split system,3.591,Condensing furnace,Natural Gas,Fireplace with spark ignit. (unsealed),Natural Gas,Yes,RHEEM,RD17AZ24AJ3N,RCFZ2417MTANM,24000,19000,16900,2.00,9.5,18,Yes,7.034,4.953,0.712,0.501
5555773,SK,S7N,P,2024-08-01,2024,Single Detached,394.7,Two storeys,2025,B1,1,0.83,9868.7,9.869,11468.2,3185.6,66407.1,18446.6,3185.6,7400.9,0.0,0.0,0.0,214075515,Air,Central split system,6623.4,T,6.62,4.563,2.0,7.8,18.0,74.0,7.8,18.0,ESTAR,Central split system,3.591,Condensing furnace,Natural Gas,Fireplace with spark ignit. (unsealed),Natural Gas,Yes,RHEEM,RD17AZ24AJ3N,RCFZ2417MTANM,24000,19000,16900,2.00,9.5,18,Yes,7.034,4.953,0.713,0.502
5557885,SK,S0P,D,2025-07-01,2025,Single Detached,129.8,One storey,1960,B1;C1;F1,1,5.5477,13407.4,13.407,53752.2,14931.3,99160.5,27544.8,14931.2,0.0,0.0,0.0,0.0,211749871,Air,Ductless Mini- or Multi-split system,11680.0,T,10.26,3.24,1.8,8.0,19.5,98.0,0.0,0.0,ESTAR,Ductless Mini- or Multi-split system,3.34,Electric furnace,Electricity,,,Yes,SENVILLE,SENA-33HF-OQ,SENA-33HF-IQ,35000,28800,34600,1.80,10,19.5,Yes,10.257,10.14,0.765,0.756
5558548,SK,S0G,N,2025-08-01,2025,Single Detached,248.2,One storey,2025,B1,1,0.4011,5895.0,5.895,7919.6,2199.9,62044.2,17234.6,2200.0,3370.3,0.0,0.0,0.0,210365428,Air,Central split system,6740.6,T,6.74,4.66,2.08,8.0,15.2,93.0,8.0,15.2,,Central split system,3.255,Condensing heater,Natural Gas,,,Yes,Dettson,MHD-24,MHD-CC2.0-17.5-M,24600,22000,23000,2.08,9.8,15.2,Yes,7.21,6.741,1.223,1.143
5558548,SK,S0G,P,2025-08-01,2025,Single Detached,248.2,One storey,2025,B1,1,0.6,6220.6,6.221,9835.7,2732.2,61959.4,17211.1,2732.2,2835.9,0.0,0.0,0.0,210365428,Air,Central split system,6740.6,T,6.74,4.66,2.08,8.0,15.2,93.0,8.0,15.2,,Central split system,3.255,Condensing heater,Natural Gas,,,Yes,Dettson,MHD-24,MHD-CC2.0-17.5-M,24600,22000,23000,2.08,9.8,15.2,Yes,7.21,6.741,1.159,1.084
5561609,SK,S7R,E,2025-11-01,2025,Single Detached,209.1,One storey,2016,B1;B2;B3;P1,1,1.4544,8453.7,8.454,15892.0,4414.5,79290.3,22025.3,4414.5,3403.6,0.0,0.0,0.0,214075433,Air,Central split system,10163.7,T,6.56,3.87,2.0,7.8,17.0,76.0,0.0,0.0,,Central split system,3.0,Condensing furnace,Natural Gas,,,Yes,SURE,RD17AZ24AJ3N,TCFZ2417MTANM,24000,19000,16900,2.00,9.5,17,Yes,7.034,4.953,0.832,0.586
5563119,SK,S0K,E,2025-08-01,2025,Single Detached,133.9,One storey,1930,B1;B2,1,2.0526,7790.3,7.79,20278.3,5632.9,69329.6,19258.4,5632.8,2301.1,0.0,0.0,0.0,212404695,Air,Central split system,14025.2,T,7.33,3.34,1.82,6.7,17.0,86.0,0.0,0.0,,Central split system,2.93,Condensing furnace,Natural Gas,,,Yes,NAPOLEON,WSEHV2436RA1-N,"H,DE33(6,9)36",24000,15000,17500,1.80,8.5,17,No,7.034,5.129,0.903,0.658
5519192,SK,S7N,D,2025-09-01,2025,Single Detached,380.3,Two storeys,2024,B1,1,1.3818,11350.5,11.35,13494.8,3748.6,70658.0,19627.4,3748.6,7293.1,0.0,0.0,0.0,214075515,Air,Central split system,6623.4,T,6.62,4.563,2.0,7.8,18.0,74.0,7.8,18.0,ESTAR,Central split system,3.591,Condensing furnace,Natural Gas,Wood fireplace,Mixed Wood,Yes,RHEEM,RD17AZ24AJ3N,RCFZ2417MTANM,24000,19000,16900,2.00,9.5,18,Yes,7.034,4.953,0.62,0.436
5577487,SK,S0A,D,2025-09-01,2025,Single Detached,338.5,Two storeys,2018,C1;F1,1,0.4463,11512.0,11.512,23386.8,6496.4,80296.4,22304.7,6496.4,0.0,0.0,3250.6,0.0,8858355,Air,Ductless Mini- or Multi-split system,11275.9,T,8.21,3.33,1.97,0.0,0.0,60.0,0.0,0.0,,Ductless Mini- or Multi-split system,2.88,Condensing heater,Propane,Advanced airtight wood stove,Mixed Wood,Yes,SENVILLE,SENA/30HF/MOZ,,28000,17200,,,9.2,23,No,8.206,,0.713,
5544196,SK,S7K,D,2025-07-01,2025,Single Detached,204.1,Split level,1979,B1;B2;P1,1,3.5212,12083.7,12.084,28211.6,7836.6,97563.2,27101.1,7836.7,3910.0,0.0,0.0,0.0,212361759,Air,Central split system,12184.1,T,7.33,3.19,1.95,0.0,0.0,80.0,0.0,0.0,,Central split system,3.2,Condensing furnace,Natural Gas,Wood fireplace,Mixed Wood,Yes,MOOVAIR,DMA24HOS20230E7,CUB24HAC20BWT7A,25000,21000,20000,1.95,9.5,16.5,Yes,7.327,5.861,0.606,0.485
5004452,SK,S7H,E,2025-12-01,2025,Single Detached,131.2,Two storeys,1950,B1;B2,1,8.2251,15738.9,15.739,38552.9,10709.2,115653.4,32126.2,10709.3,6253.9,0.0,0.0,0.0,217287926,Air,Central split system,17013.4,T,10.55,3.02,1.8,7.0,15.2,72.0,0.0,0.0,,Central split system,2.79,Condensing furnace,Natural Gas,,,Yes,GREE,WLUD36W/A-D(U),WLCAT36F/NAA,36000,23200,26000,1.80,8.5,15.2,No,10.551,7.62,0.67,0.484
5594645,SK,S7H,N,2025-11-01,2025,Detached Duplex,239.4,Two storeys,2025,B1;B2,2,0.7842,8279.1,8.279,20163.1,5600.9,87328.2,24258.0,5600.9,1858.1,0.0,0.0,0.0,211497146,Air,Central split system,12368.5,T,8.38,3.26,1.76,6.0,15.2,56.0,0.0,0.0,,Central split system,3.05,Condensing furnace,Natural Gas,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,Yes,KINGHOME,KD30UHO,KD30UHI,28600,23800,16100,1.76,7.8,15.2,No,8.382,4.718,1.012,0.57
5594645,SK,S7H,P,2024-12-01,2024,Detached Duplex,239.4,Two storeys,2025,B1;B2,2,0.81,8278.7,8.279,20134.8,5593.0,87300.2,24250.2,5593.1,1857.0,0.0,0.0,0.0,211497146,Air,Central split system,12368.5,T,8.38,3.26,1.76,6.0,15.2,56.0,0.0,0.0,,Central split system,3.05,Condensing furnace,Natural Gas,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,Yes,KINGHOME,KD30UHO,KD30UHI,28600,23800,16100,1.76,7.8,15.2,No,8.382,4.718,1.012,0.57
5594646,SK,S7H,N,2025-11-01,2025,Detached Duplex,238.8,Two storeys,2025,B1;B2,2,0.7405,8107.5,8.108,19634.1,5454.0,86696.7,24082.6,5453.9,1804.5,0.0,0.0,0.0,211497146,Air,Central split system,12368.5,T,8.38,3.26,1.76,6.0,15.2,56.0,0.0,0.0,,Central split system,3.05,Condensing furnace,Natural Gas,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,Yes,KINGHOME,KD30UHO,KD30UHI,28600,23800,16100,1.76,7.8,15.2,No,8.382,4.718,1.034,0.582
5594646,SK,S7H,P,2024-12-01,2024,Detached Duplex,238.8,Two storeys,2025,B1;B2,2,0.78,8199.6,8.2,19932.9,5537.0,87079.0,24188.8,5537.0,1834.2,0.0,0.0,0.0,211497146,Air,Central split system,12368.5,T,8.38,3.26,1.76,6.0,15.2,56.0,0.0,0.0,,Central split system,3.05,Condensing furnace,Natural Gas,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,Yes,KINGHOME,KD30UHO,KD30UHI,28600,23800,16100,1.76,7.8,15.2,No,8.382,4.718,1.022,0.575
5596469,SK,S4V,N,2025-12-01,2025,Detached Duplex,225.4,Two storeys,2025,B1,2,1.0555,9582.5,9.582,15403.2,4278.7,97808.3,27169.2,4278.6,6880.6,0.0,0.0,0.0,211164221,Air,Ductless Mini- or Multi-split system,5721.6,T,3.52,3.16,1.81,7.2,17.5,70.0,0.0,0.0,,Ductless Mini- or Multi-split system,2.6,Condensing furnace,Natural Gas,Fireplace with pilot (unsealed),Natural Gas,Yes,TOSOT,TW12HXCA5DO,TW12HXCA5DI,12000,9700,8500,1.80,8.5,17.5,Yes,3.517,2.491,0.367,0.26
5596469,SK,S4V,P,2025-03-01,2025,Detached Duplex,225.4,Two storeys,2025,B1,2,1.12,11955.4,11.955,16379.2,4549.8,107218.3,29783.1,4549.8,9268.7,0.0,0.0,0.0,211164221,Air,Ductless Mini- or Multi-split system,5721.6,T,3.52,3.16,1.81,7.2,17.5,70.0,0.0,0.0,,Ductless Mini- or Multi-split system,2.6,Condensing furnace,Natural Gas,Fireplace with pilot (unsealed),Natural Gas,Yes,TOSOT,TW12HXCA5DO,TW12HXCA5DI,12000,9700,8500,1.80,8.5,17.5,Yes,3.517,2.491,0.294,0.208
5082412,SK,S0G,E,2025-12-01,2025,Single Detached,288.1,One storey,1973,B1;B2;B3;B4;B5;B6,1,1.5233,13218.5,13.218,24597.5,6832.7,68402.9,19001.0,6832.6,0.0,0.0,0.0,0.0,213154476,Ground,,13500.0,F,0.0,3.8,0.0,,,0.0,,,C448,Conventional A/C,5.66,Electric furnace,Electricity,Advanced airtight wood stove,Mixed Wood,No,,,,,,,,,,,,,,
5363780,SK,S7M,E,2025-12-01,2025,Double/Semi-detached,348.0,One storey,2020,B1,1,0.601,9917.9,9.918,17986.9,4996.4,85441.6,23734.0,4996.4,3040.3,0.0,0.0,0.0,203025011,Air,,11432.6,T,7.03,3.31,1.9,,,72.0,,,,Central split system,3.37,Condensing furnace,Natural Gas,,,Yes,BOSCH,BOVA-36HDN1-M20G,BMA*2430BNTD,24000,20000,17400,1.90,9,18.5,No,7.034,5.099,0.709,0.514
5364049,SK,S7M,E,2025-12-01,2025,Double/Semi-detached,348.0,One storey,2020,B1,1,0.5373,12143.7,12.144,24935.2,6926.5,100317.6,27866.2,6926.4,5149.5,0.0,0.0,0.0,203025011,Air,Central split system,11432.6,T,7.03,3.31,1.9,0.0,0.0,72.0,0.0,0.0,,Central split system,3.37,Condensing furnace,Natural Gas,,,Yes,BOSCH,BOVA-36HDN1-M20G,BMA*2430BNTD,24000,20000,17400,1.90,9,18.5,No,7.034,5.099,0.579,0.42
5508271,SK,S0L,E,2025-11-01,2025,Single Detached,203.9,One storey,1979,B1;B2;B3,1,1.922,10952.2,10.952,19273.4,5353.8,100288.3,27858.1,5353.7,0.0,5177.3,0.0,5171.2,207583040,Air,Central split system,8068.2,T,6.92,3.68,2.16,0.0,0.0,51.0,0.0,0.0,ESTAR,Central split system,3.64,Mid-efficiency furnace (no dil. air),Oil,Wood furnace,Mixed Wood,Yes,LENNOX,EL18XPV-024-230A**,CX35-30/36C+TDR,23600,15400,12100,2.16,7.8,19.4,No,6.916,3.546,0.632,0.324
374755,SK,S7L,E,2025-12-01,2025,Single Detached,228.1,One and a half,1913,B1;C1;C2;F1;F2,1,6.4936,24335.1,24.335,56882.8,15800.9,147519.0,40977.8,15801.0,12344.3,0.0,0.0,0.0,216623454,Air,Coils Only,20033.8,T,8.79,3.26,1.85,8.2,16.0,106.0,0.0,0.0,,Coils Only,2.82,Condensing heater,Natural Gas,Furnace/Boiler w/ spark ignition,Natural Gas,Yes,MOOVAIR,MSHMA30R2AN1,GCHMA36RBAS1,30000,25000,32000,1.85,9.6,16,Yes,8.792,9.378,0.361,0.385
5582236,SK,S7H,E,2025-12-01,2025,Single Detached,168.8,One storey,1964,B1,1,3.19,11520.2,11.52,20291.7,5636.6,83709.0,23252.7,5636.7,3659.5,0.0,0.0,0.0,214075462,Air,Central split system,11070.5,T,6.62,3.96,2.0,7.8,18.0,74.0,0.0,0.0,,Central split system,3.08,Condensing furnace,Natural Gas,,,Yes,RUUD,RD17AZ24AJ3N,RCFZ2417MTANM,24000,19000,16900,2.00,9.5,18,Yes,7.034,4.953,0.611,0.43
5599147,SK,S7H,E,2025-12-01,2025,Single Detached,385.1,One storey,1969,B1;C1;F1,1,2.3265,18623.9,18.624,52797.4,14666.1,132055.2,36682.3,14666.0,6460.1,0.0,0.0,0.0,216623456,Air,Central split system,20853.2,T,10.55,3.05,1.9,7.9,15.8,100.0,0.0,0.0,,Central split system,2.66,Condensing furnace,Natural Gas,Fireplace with spark ignit. (sealed),Natural Gas,Yes,MOOVAIR,MSHMB36R2AN1,GCHMA36RBAS1,38000,29200,36000,1.90,9.4,15.8,Yes,11.137,10.551,0.598,0.567
