"CASING_ID","PIPE_ID","WELL_ID","LAYER","MATERIAL","DEPTH_FROM","DEPTH_TO","CASING_DIAMETER","CASING_DIAMETER_UOM","CASING_DEPTH_UOM"
1005186764,1005186760,"7222338",,,,,,"inch","ft"
1005186784,1005186780,"7222340",,,,,,"inch","ft"
1005186794,1005186790,"7222341",,,,,,"inch","ft"
1005186804,1005186800,"7222342",,,,,,"inch","ft"
1005186816,1005186812,"7222343",,,,,,"inch","ft"
1005186841,1005186837,"7222345",,,,,,"inch","ft"
1005186874,1005186870,"7222348",,,,,,"inch","ft"
1005187536,1005187532,"7222361",,,,,,"cm","m"
1005187614,1005187610,"7222362",,,,,,"cm","m"
1005187632,1005187628,"7222363",,,,,,"cm","m"
1005187917,1005187911,"7222386",1,"5",0.00,0.92,5.28,"cm","m"
1005187966,1005187959,"7222387",1,"5",0.00,0.92,5.28,"cm","m"
1005187978,1005187972,"7222388",1,"5",0.00,0.92,5.28,"cm","m"
1005193384,1005193375,"7222476",1,"1",-0.45,15.84,15.86,"cm","m"
1005193816,1005193806,"7222480",1,"1",-1.67,11.88,15.86,"cm","m"
1005193928,1005193918,"7222481",1,"1",-0.45,6.40,15.86,"cm","m"
1005194066,1005194058,"7222482",1,"1",-0.45,6.40,15.86,"cm","m"
1005194223,1005194214,"7222484",1,"1",-0.45,13.10,15.86,"cm","m"
1005194300,1005194291,"7222485",1,"1",-0.45,8.22,15.86,"cm","m"
1005194386,1005194377,"7222486",1,"1",-0.45,14.60,15.86,"cm","m"
1005194432,1005194423,"7222487",1,"1",-0.45,16.15,15.86,"cm","m"
1005194543,1005194533,"7222488",1,"1",-0.45,16.45,15.86,"cm","m"
1005194682,1005194673,"7222489",1,"1",-0.45,13.71,15.86,"cm","m"
1005194807,1005194798,"7222490",1,"1",-0.45,17.98,15.86,"cm","m"
1005195533,1005195524,"7222493",1,"1",-0.45,15.54,15.86,"cm","m"
1005195784,1005195774,"7222496",1,"1",-0.45,21.94,15.86,"cm","m"
1005196299,1005196295,"7222499",,,,,,"inch","ft"
1005196364,1005196356,"7222500",1,"1",-0.60,6.24,15.86,"cm","m"
1005196680,1005196671,"7222501",1,"1",-0.45,13.10,15.86,"cm","m"
1005196984,1005196976,"7222502",1,"1",-0.45,13.10,15.86,"cm","m"
1005198061,1005198049,"7222503",1,"1",-0.45,10.97,15.86,"cm","m"
1005198096,1005198092,"7222504",,,,,,"cm","m"
1005198104,1005198100,"7222505",,,,,,"cm","m"
1005198115,1005198111,"7222506",,,,,,"cm","m"
1005198144,1005198133,"7222508",1,"1",-0.45,15.84,15.86,"cm","m"
1005207492,1005207488,"7222585",1,"1",6.00,20.00,2.00,"inch","ft"
1005212457,1005212451,"7222666",1,"5",0.00,3.66,3.45,"cm","m"
1005212471,1005212465,"7222667",1,"5",0.00,4.27,3.45,"cm","m"
1005213927,1005213922,"7222684",1,"5",0.00,1.50,6.03,"cm","m"
1005213950,1005213945,"7222685",1,"5",0.00,4.57,5.20,"cm","m"
1005213975,1005213971,"7222686",1,"5",0.00,1.50,4.03,"cm","m"
1005214036,1005214032,"7222687",1,"5",0.00,4.57,4.03,"cm","m"
1005200085,1005200080,"7222850",1,"5",0.00,0.91,4.03,"cm","m"
1005200206,1005200201,"7222851",1,,,0.91,4.03,"cm","m"
1005200270,1005200265,"7222852",1,"5",0.91,0.91,45.00,"cm","m"
1005200402,1005200397,"7222853",1,"5",0.91,0.91,4.03,"cm","m"
1005200416,1005200410,"7222854",1,"5",0.91,3.10,4.03,"cm","m"
1005200430,1005200424,"7222855",1,"5",0.91,3.10,4.03,"cm","m"
1005200487,1005200481,"7222856",1,"5",0.91,3.10,4.03,"cm","m"
1005200500,1005200495,"7222857",1,"5",0.00,0.91,4.03,"cm","m"
1005200553,1005200548,"7222858",1,"5",0.00,0.91,4.03,"cm","m"
1005200567,1005200561,"7222859",1,"5",0.00,1.52,4.03,"cm","m"
1005200581,1005200575,"7222860",1,"5",0.00,1.52,4.03,"cm","m"
1005200595,1005200589,"7222861",1,"5",0.00,1.52,4.03,"cm","m"
1005200756,1005200751,"7222878",1,"5",0.00,8.00,2.00,"inch","ft"
1005200766,1005200761,"7222879",1,"5",0.00,8.00,2.00,"inch","ft"
1005132629,1005132625,"7222998",,,,,,"inch","ft"
1005204344,1005204335,"7223393",1,"5",0.00,2.90,1.90,"cm","m"
1005204455,1005204445,"7223394",1,"5",0.00,7.40,1.90,"cm","m"
1005205286,1005205281,"7223402",1,"5",0.00,3.20,5.20,"cm","m"
1005205299,1005205291,"7223403",1,"5",0.00,6.10,3.10,"cm","m"
1005205311,1005205304,"7223404",1,"5",0.00,9.20,3.20,"cm","m"
1005207961,1005207953,"7223470",2,"1",0.60,23.63,15.55,"cm","m"
1005207960,1005207953,"7223470",1,"4",0.00,23.63,25.40,"cm","m"
1005208165,1005208157,"7223473",1,"4",0.00,6.06,25.40,"cm","m"
1005208166,1005208157,"7223473",2,"1",1.21,11.51,15.55,"cm","m"
1005208494,1005208487,"7223475",1,"4",0.00,6.06,25.40,"cm","m"
1005208495,1005208487,"7223475",2,"1",0.60,6.06,15.55,"cm","m"
1005208666,1005208658,"7223477",1,"4",0.00,8.48,25.40,"cm","m"
1005208667,1005208658,"7223477",2,"1",0.60,15.15,15.55,"cm","m"
1005208752,1005208745,"7223479",1,"4",0.00,6.06,25.40,"cm","m"
1005215321,1005215317,"7223610",1,"1",2.00,15.80,12.70,"cm","m"
1005215322,1005215317,"7223610",2,"4",15.80,40.30,12.70,"cm","m"
1005215337,1005215328,"7223611",2,"4",16.90,43.10,15.55,"cm","m"
1005215336,1005215328,"7223611",1,"1",0.60,16.90,15.55,"cm","m"
1005215736,1005215726,"7223612",2,"4",12.30,24.30,15.55,"cm","m"
1005215735,1005215726,"7223612",1,"1",0.60,12.30,15.55,"cm","m"
1005215945,1005215935,"7223615",2,"4",17.80,24.60,15.55,"cm","m"
1005215944,1005215935,"7223615",1,"1",0.60,17.80,15.55,"cm","m"
1005217213,1005217205,"7223641",1,"1",0.00,22.00,6.00,"inch","ft"
1005221466,1005221456,"7223725",1,"1",2.00,20.00,6.25,"inch","ft"
1005221467,1005221456,"7223725",2,"4",20.00,140.00,6.00,"inch","ft"
1005221509,1005221499,"7223726",2,"4",21.00,520.00,6.00,"inch","ft"
1005221508,1005221499,"7223726",1,"1",0.00,21.00,6.25,"inch","ft"
1005221549,1005221541,"7223727",2,"4",80.50,240.00,6.00,"inch","ft"
1005221548,1005221541,"7223727",1,"1",8.50,80.50,6.25,"inch","ft"
1005221705,1005221696,"7223734",1,"1",40.46,6.25,15.88,"cm","m"
1005221748,1005221737,"7223735",1,"1",0.46,17.30,15.88,"cm","m"
1005221794,1005221784,"7223736",1,"1",0.40,6.30,15.88,"cm","m"
1005221984,1005221977,"7223740",1,"1",1.53,6.41,15.88,"cm","m"
1005222105,1005222096,"7223743",1,"1",1.53,6.41,15.88,"cm","m"
1005231303,1005231296,"7224068",1,"5",0.00,1.50,4.03,"cm","m"
1005232969,1005232963,"7224109",1,"5",0.00,1.50,5.20,"cm","m"
1005233044,1005233038,"7224110",1,"5",0.00,1.22,5.20,"cm","m"
1005233761,1005233756,"7224130",1,"5",0.00,1.50,5.20,"cm","m"
1005233788,1005233782,"7224131",1,"5",0.00,1.50,5.20,"cm","m"
1005233802,1005233796,"7224132",1,"5",0.00,1.50,5.20,"cm","m"
1005233816,1005233810,"7224133",1,"5",0.00,1.50,5.20,"cm","m"
1005233830,1005233824,"7224134",1,"5",0.00,3.10,5.20,"cm","m"
1005233844,1005233838,"7224135",1,"5",0.00,3.10,5.20,"cm","m"
1005233858,1005233852,"7224136",1,"5",0.00,,5.20,"cm","m"
1005233872,1005233866,"7224137",1,"5",0.00,1.50,5.20,"cm","m"
1005234010,1005234004,"7224147",1,"5",0.00,1.22,5.20,"cm","m"
1005234024,1005234018,"7224148",1,"5",0.00,0.91,5.20,"cm","m"
1005234038,1005234032,"7224149",1,"5",0.00,1.22,5.20,"cm","m"
1005234199,1005234193,"7224157",1,"5",0.00,1.50,5.20,"cm","m"
1005234339,1005234333,"7224160",1,"5",0.00,1.50,5.20,"cm","m"
1005234409,1005234402,"7224165",1,"5",0.00,1.50,5.20,"cm","m"
1005234423,1005234416,"7224166",1,"5",0.00,1.50,4.08,"cm","m"
1005235008,1005235004,"7224187",1,"5",0.00,1.50,5.20,"cm","m"
1005235018,1005235014,"7224188",1,"5",0.00,1.22,5.20,"cm","m"
1005235025,1005235021,"7224189",1,"5",0.00,1.50,5.20,"cm","m"
1005233160,1005233154,"7224358",1,"5",0.00,1.50,5.20,"cm","m"
1005233188,1005233182,"7224359",1,"5",0.00,1.50,5.20,"cm","m"
1005237888,1005237882,"7224465",1,"5",0.00,7.00,1.25,"inch","ft"
1005237902,1005237896,"7224466",1,"5",0.00,7.00,1.25,"inch","ft"
1005249926,1005249918,"7224576",1,"1",0.00,43.00,6.25,"inch","ft"
1005250581,1005250575,"7224587",1,"1",0.00,23.00,6.25,"inch","ft"
1005254511,1005254505,"7224651",1,"5",0.00,1.85,3.18,"cm","m"
1005254523,1005254516,"7224652",1,"5",0.00,2.50,3.18,"cm","m"
1005254535,1005254528,"7224653",1,"5",0.00,1.85,3.18,"cm","m"
1005254544,1005254540,"7224654",,,,,,"cm","m"
1005254552,1005254548,"7224655",,,,,,"cm","m"
1005254560,1005254556,"7224656",,,,,,"cm","m"
1005266767,1005266758,"7224839",1,"1",-0.60,26.20,15.55,"cm","m"
1005266768,1005266758,"7224839",2,"4",26.20,27.40,15.55,"cm","m"
1005266846,1005266839,"7224841",2,"4",3.00,49.20,15.55,"cm","m"
1005266845,1005266839,"7224841",1,"1",-0.60,3.00,15.55,"cm","m"
1005267604,1005267598,"7224842",2,"4",3.00,49.20,15.55,"cm","m"
1005267603,1005267598,"7224842",1,"1",-0.60,3.00,15.55,"cm","m"
1005267629,1005267624,"7224844",1,"1",-0.60,3.00,15.55,"cm","m"
1005267630,1005267624,"7224844",2,"4",3.00,61.50,15.55,"cm","m"
1005267640,1005267635,"7224845",1,"1",-0.60,3.00,15.55,"cm","m"
1005267641,1005267635,"7224845",2,"4",3.00,55.40,15.55,"cm","m"
1005267734,1005267726,"7224848",2,"4",12.80,30.50,15.55,"cm","m"
1005267733,1005267726,"7224848",1,"1",-0.60,12.80,15.55,"cm","m"
1005176335,1005176331,"7225113",1,"5",0.00,4.60,51.00,"mm","m"
1005176344,1005176340,"7225114",1,"5",0.00,1.50,51.00,"mm","m"
1005177153,1005177146,"7225178",1,"1",0.00,6.82,15.55,"cm","m"
1005177233,1005177226,"7225180",1,"1",0.00,6.82,15.55,"cm","m"
1005179675,1005179667,"7225232",1,"4",0.00,6.06,29.40,"cm","m"
1005179811,1005179803,"7225235",1,"4",0.00,15.75,25.40,"cm","m"
1005179812,1005179803,"7225235",2,"1",1.20,15.75,15.55,"cm","m"
1005179982,1005179973,"7225238",1,"4",0.00,6.06,,"cm","m"
1005179983,1005179973,"7225238",2,"1",0.60,24.24,,"cm","m"
1005227526,1005227522,"7225303",,,,,,"cm","m"
1005270631,1005270624,"7225371",1,"5",0.00,2.74,3.45,"cm","m"
1005270648,1005270642,"7225372",1,"5",0.00,7.62,5.20,"cm","m"
1005270668,1005270662,"7225373",1,"5",0.00,3.66,5.20,"cm","m"
1005270682,1005270676,"7225374",1,"5",0.00,3.96,5.20,"cm","m"
1005271178,1005271174,"7225387",1,"5",,,3.45,"cm","m"
1005271190,1005271186,"7225388",1,"5",,,3.45,"cm","m"
1005271202,1005271198,"7225389",1,"5",,,3.45,"cm","m"
1005271226,1005271222,"7225390",1,"5",,,3.45,"cm","m"
1005271358,1005271354,"7225394",1,"5",0.00,,4.03,"cm","m"
1005271380,1005271376,"7225395",1,"5",0.00,,4.03,"cm","m"
1005271417,1005271413,"7225396",1,"5",0.00,,5.20,"cm","m"
1005271435,1005271431,"7225397",1,"5",0.00,3.96,4.21,"cm","m"
1005272398,1005272394,"7225424",1,"5",0.00,,3.45,"cm","m"
1005272423,1005272419,"7225425",1,"5",0.00,,5.20,"cm","m"
1005272434,1005272430,"7225426",1,"5",0.00,,4.03,"cm","m"
1005272459,1005272455,"7225427",1,"5",0.00,,4.03,"cm","m"
1005274849,1005274845,"7225492",1,"5",0.00,,4.03,"cm","m"
1005274860,1005274856,"7225493",1,"5",0.00,,3.45,"cm","m"
1005274874,1005274867,"7225494",1,"5",0.00,7.65,5.20,"cm","m"
1005274875,1005274867,"7225494",2,,,,,"cm","m"
1005274890,1005274883,"7225495",1,"5",0.00,3.65,5.20,"cm","m"
1005274905,1005274898,"7225496",1,"5",0.00,3.65,5.20,"cm","m"
1005274918,1005274913,"7225497",1,"5",0.00,3.65,5.20,"cm","m"
1005274931,1005274926,"7225498",1,"5",0.00,3.65,5.20,"cm","m"
1005276119,1005276113,"7225530",1,"5",0.00,4.57,5.20,"cm","m"
1005278640,1005278633,"7225562",1,"5",0.00,3.61,5.20,"cm","m"
1005278676,1005278669,"7225563",1,"5",0.00,3.65,5.20,"cm","m"
1005278691,1005278684,"7225564",1,"5",0.00,4.27,4.03,"cm","m"
1005278706,1005278699,"7225565",1,"5",0.00,6.70,5.20,"cm","m"
1005278721,1005278714,"7225566",1,"5",0.00,6.70,5.20,"cm","m"
1005278735,1005278729,"7225567",1,"5",0.00,2.44,5.20,"cm","m"
1005278750,1005278743,"7225568",1,"5",0.00,3.63,5.20,"cm","m"
1005278765,1005278758,"7225569",1,"5",0.00,3.65,5.20,"cm","m"
1005278780,1005278773,"7225570",1,"5",0.00,3.65,5.20,"cm","m"
1005278834,1005278827,"7225571",1,"5",0.00,3.65,5.20,"cm","m"
1005278849,1005278842,"7225572",1,"5",0.00,3.66,5.20,"cm","m"
1005278876,1005278869,"7225573",1,"5",0.00,6.70,5.20,"cm","m"
1005278891,1005278884,"7225574",1,"5",0.00,3.66,5.20,"cm","m"
1005278905,1005278899,"7225575",1,"5",0.00,2.13,5.20,"cm","m"
1005278920,1005278913,"7225576",1,"5",0.00,3.66,5.20,"cm","m"
1005278935,1005278928,"7225577",1,"5",0.00,3.66,5.20,"cm","m"
1005278965,1005278958,"7225578",1,"5",0.00,3.65,5.20,"cm","m"
1005279182,1005279178,"7225593",1,"1",5.00,,6.00,"inch","ft"
1005279183,1005279178,"7225593",2,"4",,271.00,6.00,"inch","ft"
1005302669,1005302660,"7225930",1,"1",0.00,45.00,6.25,"inch","ft"
1005303071,1005303065,"7225980",1,"5",0.00,5.00,2.00,"inch","ft"
1005303171,1005303163,"7225983",1,"5",0.00,40.00,2.00,"inch","ft"
1005303258,1005303247,"7225984",1,"5",0.00,52.00,2.00,"inch","ft"
1005303297,1005303291,"7225985",1,"5",0.00,36.00,2.00,"inch","ft"
1005303310,1005303302,"7225986",1,"5",0.00,69.00,2.00,"inch","ft"
1005303322,1005303316,"7225987",1,"5",0.00,53.00,2.00,"inch","ft"
1005303333,1005303327,"7225988",1,"5",0.00,40.00,2.00,"inch","ft"
1005303346,1005303338,"7225989",1,"5",0.00,57.00,2.00,"inch","ft"
1005303357,1005303351,"7225990",1,"5",0.00,26.00,2.00,"inch","ft"
1005332652,1005332645,"7226085",1,"1",0.00,6.82,15.55,"cm","m"
1005348718,1005348713,"7226311",1,"5",0.00,10.00,2.00,"inch","ft"
1005348728,1005348723,"7226312",1,"5",0.00,10.00,2.00,"inch","ft"
1005348738,1005348733,"7226313",1,"5",0.00,10.00,2.00,"inch","ft"
1005240919,1005240915,"7226474",,,,,,"inch","ft"
1005240934,1005240930,"7226475",,,,,,"inch","ft"
1005240998,1005240986,"7226477",2,"4",131.00,320.00,6.00,"inch","ft"
1005240997,1005240986,"7226477",1,"1",2.00,131.00,6.25,"inch","ft"
1005241040,1005241030,"7226478",1,"1",2.00,20.00,6.25,"inch","ft"
1005241041,1005241030,"7226478",2,"4",20.00,242.00,5.93,"inch","ft"
1005241143,1005241132,"7226479",1,"1",2.00,32.00,6.25,"inch","ft"
1005241144,1005241132,"7226479",2,"4",32.00,102.00,6.00,"inch","ft"
1005241239,1005241232,"7226481",1,"1",2.00,108.00,6.25,"inch","ft"
1005241240,1005241232,"7226481",2,"4",108.00,110.00,6.12,"inch","ft"
1005241637,1005241626,"7226486",2,"4",42.00,160.00,5.12,"inch","ft"
1005241636,1005241626,"7226486",1,"1",2.00,42.00,6.25,"inch","ft"
1005241820,1005241811,"7226489",1,"1",2.00,53.00,6.25,"inch","ft"
1005241821,1005241811,"7226489",2,"4",53.00,155.00,5.87,"inch","ft"
1005241953,1005241943,"7226490",1,"1",2.00,50.00,6.25,"inch","ft"
1005241954,1005241943,"7226490",2,"4",50.00,160.00,6.12,"inch","ft"
1005242193,1005242180,"7226495",2,"4",67.00,160.00,6.12,"inch","ft"
1005242192,1005242180,"7226495",1,"1",2.00,67.00,6.25,"inch","ft"
1005242327,1005242314,"7226498",1,"1",2.00,71.00,6.25,"inch","ft"
1005242328,1005242314,"7226498",2,"4",71.00,140.00,6.06,"inch","ft"
1005242370,1005242359,"7226499",2,"4",40.00,120.00,6.06,"inch","ft"
1005242369,1005242359,"7226499",1,"1",2.00,40.00,6.25,"inch","ft"
1005242413,1005242402,"7226500",2,"4",52.00,245.00,6.00,"inch","ft"
1005242412,1005242402,"7226500",1,"1",2.00,52.00,6.25,"inch","ft"
1005242580,1005242573,"7226502",1,"1",2.00,102.00,6.25,"inch","ft"
1005242581,1005242573,"7226502",2,"4",102.00,105.00,5.97,"inch","ft"
1005242737,1005242723,"7226505",1,"1",2.00,132.00,6.25,"inch","ft"
1005242738,1005242723,"7226505",2,"4",132.00,300.00,5.93,"inch","ft"
1005242818,1005242814,"7226507",,,,,,"inch","ft"
1005242828,1005242824,"7226508",,,,,,"inch","ft"
1005242845,1005242841,"7226510",,,,,,"inch","ft"
1005242879,1005242868,"7226513",1,"1",2.00,84.00,6.25,"inch","ft"
1005242939,1005242925,"7226514",2,"4",68.00,160.00,5.81,"inch","ft"
1005242938,1005242925,"7226514",1,"1",2.00,68.00,6.25,"inch","ft"
1005243138,1005243126,"7226515",2,"4",62.00,120.00,5.81,"inch","ft"
1005243137,1005243126,"7226515",1,"1",2.00,62.00,6.25,"inch","ft"
1005243190,1005243175,"7226516",2,"4",62.00,170.00,5.87,"inch","ft"
1005243189,1005243175,"7226516",1,"1",2.00,62.00,6.25,"inch","ft"
1005243307,1005243297,"7226518",1,"1",2.00,60.00,6.25,"inch","ft"
1005243308,1005243297,"7226518",2,"4",60.00,400.00,6.12,"inch","ft"
1005243476,1005243463,"7226520",2,"4",81.00,120.00,5.81,"inch","ft"
1005243475,1005243463,"7226520",1,"1",2.00,82.00,6.25,"inch","ft"
1005244357,1005244344,"7226526",1,"1",2.00,180.00,,"inch","ft"
1005244358,1005244344,"7226526",2,"4",180.00,225.00,,"inch","ft"
1005244401,1005244390,"7226527",2,"4",40.00,160.00,6.00,"inch","ft"
1005244400,1005244390,"7226527",1,"1",2.00,40.00,6.25,"inch","ft"
1005244446,1005244433,"7226528",1,"1",2.00,43.00,6.25,"inch","ft"
1005244447,1005244433,"7226528",2,"4",43.00,61.00,5.93,"inch","ft"
1005244492,1005244479,"7226529",2,"4",42.00,61.00,5.93,"inch","ft"
1005244491,1005244479,"7226529",1,"1",2.00,42.00,6.25,"inch","ft"
1005244615,1005244607,"7226532",1,"1",2.00,20.00,6.25,"inch","ft"
1005244616,1005244607,"7226532",2,"4",20.00,120.00,6.00,"inch","ft"
1005244659,1005244647,"7226533",2,"4",88.00,100.00,5.93,"inch","ft"
1005244658,1005244647,"7226533",1,"1",2.00,88.00,6.25,"inch","ft"
1005244704,1005244691,"7226534",1,"1",2.00,62.00,6.25,"inch","ft"
1005244705,1005244691,"7226534",2,"4",62.00,100.00,6.00,"inch","ft"
1005244748,1005244737,"7226535",2,"4",46.00,110.00,6.00,"inch","ft"
1005244747,1005244737,"7226535",1,"1",2.00,46.00,6.25,"inch","ft"
1005244868,1005244864,"7226541",,,,,,"cm","m"
1005244876,1005244872,"7226542",,,,,,"cm","m"
1005245266,1005245258,"7226543",1,"5",0.00,1.85,5.08,"cm","m"
1005245327,1005245319,"7226544",1,"5",0.10,1.90,5.08,"cm","m"
1005245338,1005245332,"7226545",1,"5",0.10,1.70,5.08,"cm","m"
1005245350,1005245343,"7226546",1,"5",0.10,1.40,5.08,"cm","m"
1005245365,1005245358,"7226547",1,"5",0.10,1.90,5.08,"cm","m"
1005245377,1005245370,"7226548",1,"5",0.05,1.85,5.08,"cm","m"
1005251478,1005251469,"7226651",1,"1",2.00,69.00,6.12,"inch","ft"
1005256282,1005256278,"7226780",1,"5",,,5.20,"cm","m"
1005256341,1005256337,"7226781",1,"5",,,5.20,"cm","m"
1005256385,1005256381,"7226782",1,"5",,,5.20,"inch","ft"
1005256422,1005256418,"7226783",1,"5",,,5.20,"cm","m"
1005256434,1005256430,"7226784",1,"5",,,5.20,"cm","m"
1005256446,1005256442,"7226785",1,"5",,,4.03,"cm","m"
1005256458,1005256454,"7226786",1,"5",,,20.32,"cm","m"
1005262958,1005262953,"7226796",1,"5",0.00,3.10,5.20,"cm","m"
1005262970,1005262966,"7226797",1,"5",0.00,,5.20,"cm","m"
1005262979,1005262975,"7226798",1,"5",0.00,,5.20,"cm","m"
1005262992,1005262986,"7226799",1,"5",0.00,3.10,5.70,"cm","m"
1005263006,1005263000,"7226800",1,"5",0.00,3.10,5.20,"cm","m"
1005263020,1005263014,"7226801",1,"5",0.00,6.71,5.20,"cm","m"
1005263032,1005263028,"7226802",1,"5",,,5.20,"cm","m"
1005263044,1005263040,"7226803",1,"5",,,5.20,"cm","m"
1005263057,1005263051,"7226804",1,"5",0.00,6.71,5.20,"cm","m"
1005263071,1005263065,"7226805",1,"5",0.00,3.10,5.20,"cm","m"
1005328757,1005328750,"7226959",1,"5",0.00,2.44,3.45,"cm","m"
1005328772,1005328765,"7226960",1,"5",0.00,1.83,3.45,"cm","m"
1005328773,1005328765,"7226960",2,,,,,"cm","m"
1005329162,1005329156,"7226984",1,"5",0.00,61.00,5.20,"cm","m"
1005329180,1005329173,"7226985",1,"5",0.00,6.10,5.20,"cm","m"
1005329195,1005329188,"7226986",1,"5",0.00,6.10,5.20,"cm","m"
1005331465,1005331457,"7227031",1,"5",0.00,2.74,3.45,"cm","m"
1005331526,1005331518,"7227032",1,"5",0.00,2.74,3.45,"cm","m"
1005331766,1005331760,"7227036",1,"5",0.00,1.22,4.03,"cm","m"
1005332175,1005332168,"7227056",2,,,,,"cm","m"
1005332174,1005332168,"7227056",1,"5",0.00,3.66,3.45,"cm","m"
1005345941,1005345937,"7227287",,,,,,"inch","ft"
1005350649,1005350640,"7227293",2,"1",0.00,48.00,6.25,"inch","ft"
1005350648,1005350640,"7227293",1,"4",0.00,48.00,9.87,"inch","ft"
1005350650,1005350640,"7227293",3,"4",48.00,161.00,6.12,"inch","ft"
1005356227,1005356219,"7227433",1,"4",0.00,42.00,9.87,"inch","ft"
1005356228,1005356219,"7227433",2,"1",0.00,42.00,6.25,"inch","ft"
1005356257,1005356248,"7227434",1,,0.00,51.50,9.87,"inch","ft"
1005356258,1005356248,"7227434",2,"1",0.00,51.50,6.25,"inch","ft"
1005356259,1005356248,"7227434",3,"4",51.50,75.00,6.12,"inch","ft"
1005356299,1005356291,"7227435",1,"4",0.00,54.25,9.87,"inch","ft"
1005356300,1005356291,"7227435",2,"1",0.00,54.25,6.25,"inch","ft"
1005356301,1005356291,"7227435",3,"4",54.25,84.00,6.12,"inch","ft"
1005356313,1005356306,"7227436",,,,,,"inch","ft"
1005356336,1005356327,"7227437",3,"4",33.00,60.00,6.12,"inch","ft"
1005356334,1005356327,"7227437",1,"4",0.00,33.00,9.87,"inch","ft"
1005356335,1005356327,"7227437",2,"1",0.00,33.00,6.25,"inch","ft"
1005359897,1005359893,"7227438",,,,,,"inch","ft"
1005378958,1005378954,"7227708",1,"5",0.00,5.00,2.00,"inch","ft"
1005379189,1005379185,"7227730",1,"5",,,5.20,"cm","m"
1005379286,1005379282,"7227736",1,"5",0.00,2.13,5.20,"cm","m"
1005379599,1005379593,"7227752",1,"5",0.00,2.44,5.20,"cm","m"
1005379741,1005379735,"7227758",1,"5",0.00,1.22,4.03,"cm","m"
1005381676,1005381669,"7227759",1,"5",0.00,1.22,4.03,"cm","m"
1005381699,1005381692,"7227760",1,"5",0.00,1.50,4.03,"cm","m"
1005381824,1005381818,"7227765",1,"5",0.00,1.22,4.03,"cm","m"
1005381839,1005381832,"7227766",1,"5",0.00,7.62,4.03,"cm","m"
1005381855,1005381847,"7227767",1,"5",0.00,10.67,4.03,"cm","m"
1005381871,1005381863,"7227768",1,"5",0.00,10.67,4.03,"cm","m"
1005381899,1005381892,"7227769",1,"5",0.00,7.62,4.03,"cm","m"
1005394114,1005394108,"7227808",1,"5",0.00,1.50,4.03,"cm","m"
1005394128,1005394122,"7227809",1,"5",0.00,1.50,4.03,"cm","m"
1005394686,1005394680,"7227810",1,"5",0.00,1.50,4.03,"cm","m"
1005394831,1005394825,"7227811",1,"5",0.00,1.50,4.03,"cm","m"
1005395022,1005395016,"7227812",1,"5",0.00,1.50,4.03,"cm","m"
1005395060,1005395054,"7227813",1,"5",0.00,1.50,4.03,"cm","m"
1005395098,1005395091,"7227814",1,"5",0.00,1.50,4.03,"cm","m"
1005401123,1005401117,"7227883",1,"5",0.00,2.13,4.03,"cm","m"
1005401152,1005401146,"7227884",1,"5",0.00,2.13,4.03,"cm","m"
1005401169,1005401163,"7227885",1,"5",0.00,1.50,4.03,"cm","m"
1005401183,1005401177,"7227886",1,"5",0.00,0.91,4.03,"cm","m"
1005410254,1005410247,"7227977",,,,,,"inch","ft"
1005410366,1005410353,"7227982",2,"4",198.00,287.00,,"inch","ft"
1005410365,1005410353,"7227982",1,"1",1.00,198.00,6.12,"inch","ft"
1005410425,1005410413,"7227983",1,"1",,200.00,6.12,"inch","ft"
1005410426,1005410413,"7227983",2,"4",200.00,287.00,6.00,"inch","ft"
1005413336,1005413328,"7228005",2,"4",18.50,65.00,8.00,"inch","ft"
1005413335,1005413328,"7228005",1,"1",-2.50,18.00,8.25,"inch","ft"
1005413345,1005413341,"7228006",,,,,,"inch","ft"
1005413387,1005413377,"7228007",1,"1",-2.00,44.00,6.25,"inch","ft"
1005413388,1005413377,"7228007",2,"4",44.00,60.00,5.93,"inch","ft"
1005413445,1005413435,"7228008",1,"1",-2.00,40.00,6.25,"inch","ft"
1005413446,1005413435,"7228008",2,"4",40.00,225.00,6.00,"inch","ft"
1005413490,1005413476,"7228009",2,"4",55.00,200.00,5.93,"inch","ft"
1005413489,1005413476,"7228009",1,"1",-2.00,55.00,6.25,"inch","ft"
1005413559,1005413547,"7228010",1,"1",-2.00,51.00,6.25,"inch","ft"
1005413560,1005413547,"7228010",2,"4",51.00,122.00,5.93,"inch","ft"
1005413624,1005413613,"7228011",2,"4",60.00,120.00,5.93,"inch","ft"
1005413623,1005413613,"7228011",1,"1",-2.00,60.00,6.25,"inch","ft"
1005413690,1005413680,"7228012",1,"1",-2.00,140.00,6.25,"inch","ft"
1005413691,1005413680,"7228012",2,"4",140.00,240.00,6.06,"inch","ft"
1005413802,1005413790,"7228014",2,"4",20.00,100.00,6.12,"inch","ft"
1005413801,1005413790,"7228014",1,"1",-2.00,20.00,6.25,"inch","ft"
1005413846,1005413836,"7228015",1,"1",-2.00,66.00,6.25,"inch","ft"
1005413847,1005413836,"7228015",2,"4",66.00,103.00,6.00,"inch","ft"
1005413885,1005413878,"7228016",1,"1",-2.00,23.00,6.25,"inch","ft"
1005413886,1005413878,"7228016",2,"4",23.00,200.00,6.12,"inch","ft"
1005413973,1005413961,"7228017",1,"1",-2.00,64.00,6.25,"inch","ft"
